,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
q48_18,0.258179029,0.185804792,0.08464309,0.178048771,-0.084946204,0.02764852,-0.001089937,-0.177270714,0.023496298,-0.033783855,0.056896449,0.25157324,0.057910743,0.196652997,-0.053866185,0.127309491,0.061053041,0.111056197,0.058770743,-0.100107586,0.048140105,-0.181052944,0.042798468,0.239457982,-0.052218653,-0.168234798,-0.015335683,0.127625121,-0.000222975,-0.037626715,-0.077898319,-0.002025292
q48_19,0.439390061,0.215482307,-0.030350019,0.302360528,0.040450784,-0.090581945,-0.002664283,0.04732749,0.070893607,0.027931432,0.042560694,0.115765986,-0.071703296,0.027695745,-0.084277413,-0.022234612,-0.105176597,0.022325865,0.043525398,0.144986812,-0.053492906,-0.019103974,-0.029852627,-0.073103244,0.113570412,0.127546003,0.053739542,0.013750403,0.068649356,-0.120875989,-0.062631877,-0.12361223
q48_20,0.222927718,-0.062329247,-0.105949947,-0.021049604,-0.164485035,0.044362462,0.027709077,0.007664873,-0.074451177,-0.125832369,0.228686349,0.198751164,0.024570713,0.195854892,-0.110799938,0.228448678,-0.057727676,0.308777391,0.057691838,-0.095789982,0.054393685,-0.108414709,0.173120161,0.083621619,-0.203471389,-0.19084796,0.137984891,0.090295161,0.140987848,-0.030327547,0.120809974,0.067957929
q48_21,0.269592661,-0.111152354,0.07491255,-0.10226663,-0.026267219,0.247090118,-0.118973451,-0.130178595,0.009037575,0.01777221,0.121909983,0.233481782,-0.04921355,0.153256751,0.169666584,0.162448417,-0.054769128,-0.030826514,0.256875314,-0.002425645,0.05523604,-0.231050998,-0.160549074,-0.078506476,0.022107031,0.01373773,0.181181115,-0.142127678,-0.057940476,0.065350159,-0.095699681,0.026957783
q48_22,0.380965074,0.156495309,-0.280015714,0.277024631,-0.25316997,0.011406502,-0.072742988,0.018340825,-0.025358645,-0.177247736,0.310529118,-0.033400911,0.001700878,-0.06411814,-0.076611509,0.017765361,-0.030883618,0.060299702,0.263258009,-0.041983864,-0.051817788,-0.118248925,-0.131941847,-0.092722684,-0.056566227,0.017686869,0.001593158,-0.035574334,-0.014249927,-0.032501747,0.057088932,-0.053676793
q48_23,0.522344984,-0.037459742,-0.191665371,0.218745818,-0.148183971,0.044547632,-0.203188071,-0.039707263,-0.041293192,0.014334563,0.187685614,-0.013313126,-0.062406789,0.060644946,0.050922493,0.01744312,-0.007089128,-0.017006892,0.0705866,0.030754161,-0.023855033,-0.092736649,-0.026311399,-0.003272098,-0.067742513,0.010142633,0.007278642,0.000711868,0.033496597,-0.103407262,0.000822095,-0.151171928
q48_24,0.356420093,0.092175419,-0.077076023,0.523883162,-0.029838583,-0.206317706,0.039686114,0.181912223,0.007639969,0.031623883,0.043195953,-0.015111631,-0.045086865,0.0507264,-0.138102979,-0.050351764,-0.074935014,0.134458689,-0.219853345,0.090575589,0.029864776,-0.053872339,-0.067419622,0.137627902,-0.001061054,-0.069572931,-0.079581053,-0.124471152,-0.077377466,0.019734948,-0.001250636,-0.062758557
q48_25,0.369706697,0.191786982,-0.121559943,0.304233445,-0.1584254,-0.116899446,0.080228872,-0.003499432,0.00118174,0.039881063,-0.003875388,-0.02776677,-0.016534786,0.094492698,-0.057951537,0.007733961,-0.109300262,0.042389521,-0.144462005,0.020723252,0.017923351,-0.018337545,-0.041433013,0.140187855,0.062383703,0.003567885,0.009851089,-0.140420496,-0.029863029,0.093858959,0.008050549,-0.149061452
q48_26,-0.092749157,0.034339698,0.039487508,-0.373441055,-0.066002936,0.264110078,0.040530629,-0.24019009,0.075792137,0.028706678,-0.041960872,0.129020476,0.102527539,0.08680624,0.30428318,0.099176999,0.137171021,-0.125107157,0.221290405,-0.015936099,0.093173153,0.067076733,0.027426558,-0.181899701,-0.055813977,0.045974792,0.122682131,0.160459297,0.077333679,-0.029047276,0.101633987,0.06984555
q48_27,0.420197108,-0.21357007,0.086333424,0.341630466,0.288848013,0.090362821,-0.168023028,-0.056182634,-0.103304916,0.140480688,0.092387549,0.092074439,-0.032092198,-0.096137691,-0.202102909,0.071939507,-0.111304495,0.093211313,-0.026330125,0.034648416,0.050728617,-0.15791537,-0.112056934,0.056845833,-0.003509051,0.042245292,-0.000780064,0.016174629,0.060864922,0.013760143,0.010365128,-0.050052429
q48_28,0.264717623,0.242969493,-0.193765877,0.311068739,-0.139122619,0.006628751,0.004265651,0.014480904,0.107053225,-0.022275844,-0.084197524,0.058812678,0.129369363,0.037970288,0.26348135,-0.085857,0.080772231,0.002676174,0.095513486,-0.032822781,0.119387154,-0.098074239,-0.06258622,-0.08994244,0.052671853,-0.019010869,-0.004930694,-0.095310545,0.213712529,0.022978795,0.120416,-0.060435092
q48_29,0.392028977,0.297219451,-0.166280537,0.389745722,-0.200047008,0.025230667,0.03076903,-0.091422669,0.1117771,0.041090794,-0.133688092,0.046520652,0.038298115,-0.002711038,0.060628525,-0.008062734,0.104693201,-0.105945883,0.061308209,-0.017112532,-0.059610953,0.063932836,0.031104946,0.063829868,0.081294046,0.068633653,-0.009131724,-0.009133342,0.126319769,-0.012381624,-0.020912106,-0.012777373
q48_30,0.542239982,-0.085259699,-0.260395669,0.216338271,-0.062205691,0.088249889,-0.177825502,-0.104728961,0.004959337,-0.000124543,-0.020635432,0.055853943,-0.023081313,0.077478149,0.109810409,0.02666042,-0.051521567,0.054363714,0.058913914,0.111337989,-0.059026882,-0.086118411,0.071406749,-0.078810865,-0.076432684,0.017231645,-0.013721519,-0.021399846,-0.000801464,-0.118094427,0.012787153,0.042015519
q48_31,0.163601551,0.453393803,0.142012807,0.179850884,-0.101225396,0.105561495,0.065598237,-0.286908884,-0.016321892,0.041809456,-0.038918867,0.139413704,0.038486446,-0.01797206,0.126920723,0.126615371,0.067819948,-0.078999234,-0.0253217,-0.001714833,0.067818026,0.007019139,-0.027736025,0.083510911,0.056144001,-0.028244019,-0.062829989,-0.066408998,0.192630141,-0.095655599,0.014859522,-0.072147236
q48_32,-0.074565093,0.1113261,0.159397438,-0.044459139,0.256442658,0.030756634,0.070874292,-0.108069518,0.131211151,0.157678395,-0.372674343,0.241837641,0.030864718,0.148147409,0.029580047,0.099614941,-0.000654351,0.151424934,-0.189750663,0.067461734,0.178445728,-0.047601865,0.273983199,0.130539675,-0.134988676,0.018079439,0.028701019,0.052216396,0.060959125,-0.00559323,0.105213822,-0.010265613
q48_33,0.209043327,0.270326502,-0.001510782,0.109012667,0.137082782,0.053084119,0.066289366,-0.036376337,0.080063281,0.173308271,-0.241497837,0.140717443,0.091689037,0.00142547,0.025802875,0.041591782,-0.079615019,0.066186485,0.025370046,-0.085056128,0.257959439,-0.190552936,0.20465829,0.140836733,-0.024491789,0.101512521,0.042388026,-0.047818078,0.088930015,-0.070692278,-0.014497034,-0.292625527
q48_34,0.563477759,0.122456529,-0.307075492,0.117705971,-0.152718617,-0.010679523,-0.028655019,-0.125746325,0.069489695,0.028991221,-0.112449539,0.130796561,-0.082593247,0.194148665,-0.055128707,0.136069874,-0.06122682,-0.002586106,0.0286346,0.245101942,-0.152533344,-0.033053528,0.042755768,-0.023991886,0.053513505,0.14047868,0.004812446,-0.039737495,-0.039687687,-0.059693686,-0.036088254,0.034030721
q48_35,0.406011153,0.304272754,-0.166591952,0.052216311,-0.184128901,0.007473324,0.022509642,-0.21243274,0.01707596,0.048924929,-0.150506291,0.070313165,0.000540139,0.147385033,-0.054376416,0.144285273,-0.066584229,0.04464944,0.046275376,0.179163625,-0.129417502,0.041235282,0.100837049,-0.005978024,0.007506842,0.111222809,-0.048777857,-0.028383393,-0.022411381,-0.108298315,-0.014674637,0.028648708
